SentID,Sentence,Lesson
738,漢字をもっと覚えれば、日本語が上手になります。,Lesson 24
739,このレストランは予約しなくても入れます。,Lesson 24
740,最近、運動不足なのでジムに通い始めました。,Lesson 24
741,この店のラーメンはとてもおいしいです。,Lesson 13
742,昨日、先生に会いました。,Lesson 13
743,今度の旅行は北海道に行くことになりました。,Lesson 13
744,この映画は面白いそうです。,Lesson 14
745,先生に質問したら、すぐに答えてくれました。,Lesson 14
746,もっと運動したほうがいいですよ。,Lesson 14
747,日本語を話せるようになりたいです。,Lesson 15
748,この本を読むのに時間がかかります。,Lesson 15
749,彼は毎日ジョギングをすることにしています。,Lesson 15
750,この公園は朝早くから人が多いです。,Lesson 16
751,ここではタバコを吸ってはいけません。,Lesson 16
752,明日は早く起きなければなりません。,Lesson 16
753,昨日、母が私にお弁当を作ってくれました。,Lesson 17
754,彼女が私を駅まで送ってくれました。,Lesson 17
755,先生に漢字を教えてもらいました。,Lesson 17
756,体に気をつけるように言われました。,Lesson 18
757,彼は仕事をしながら勉強しています。,Lesson 18
758,夜遅くまでゲームをしてしまいました。,Lesson 18
759,京都にはお寺がたくさんあります。,Lesson 19
760,この旅館はとても静かで落ち着きます。,Lesson 19
761,私は写真を撮るのが好きです。,Lesson 19
762,試験が終わったら、遊びに行きたいです。,Lesson 20
763,この問題は簡単そうですね。,Lesson 20
764,友達と旅行の計画を立てました。,Lesson 20
765,上司に新しい仕事を頼まれました。,Lesson 21
766,部屋をきれいにしておいてください。,Lesson 21
767,友達が誕生日にプレゼントをくれました。,Lesson 21
768,この店の料理は安いのに、とてもおいしいです。,Lesson 22
769,天気予報によると、明日は雨が降るそうです。,Lesson 22
770,彼は仕事が忙しくて、なかなか休めません。,Lesson 22
771,試験に合格するために、毎日勉強しています。,Lesson 23
772,この映画はとても感動的でした。,Lesson 23
773,友達と一緒に写真を撮りました。,Lesson 23
774,漢字をもっと覚えれば、日本語が上手になります。,Lesson 24
775,このレストランは予約しなくても入れます。,Lesson 24
776,最近、運動不足なのでジムに通い始めました。,Lesson 24
777,この店のラーメンはとてもおいしいです。,Lesson 13
778,昨日、先生に会いました。,Lesson 13
779,今度の旅行は北海道に行くことになりました。,Lesson 13
780,この映画は面白いそうです。,Lesson 14
781,先生に質問したら、すぐに答えてくれました。,Lesson 14
782,もっと運動したほうがいいですよ。,Lesson 14
783,日本語を話せるようになりたいです。,Lesson 15
784,この本を読むのに時間がかかります。,Lesson 15
785,彼は毎日ジョギングをすることにしています。,Lesson 15
786,この公園は朝早くから人が多いです。,Lesson 16
787,ここではタバコを吸ってはいけません。,Lesson 16
788,明日は早く起きなければなりません。,Lesson 16
789,昨日、母が私にお弁当を作ってくれました。,Lesson 17
790,彼女が私を駅まで送ってくれました。,Lesson 17
791,先生に漢字を教えてもらいました。,Lesson 17
792,体に気をつけるように言われました。,Lesson 18
793,彼は仕事をしながら勉強しています。,Lesson 18
794,夜遅くまでゲームをしてしまいました。,Lesson 18
795,京都にはお寺がたくさんあります。,Lesson 19
796,この旅館はとても静かで落ち着きます。,Lesson 19
797,私は写真を撮るのが好きです。,Lesson 19
798,試験が終わったら、遊びに行きたいです。,Lesson 20
799,この問題は簡単そうですね。,Lesson 20
800,友達と旅行の計画を立てました。,Lesson 20
801,上司に新しい仕事を頼まれました。,Lesson 21
802,部屋をきれいにしておいてください。,Lesson 21
803,友達が誕生日にプレゼントをくれました。,Lesson 21
804,この店の料理は安いのに、とてもおいしいです。,Lesson 22
805,天気予報によると、明日は雨が降るそうです。,Lesson 22
806,彼は仕事が忙しくて、なかなか休めません。,Lesson 22
807,試験に合格するために、毎日勉強しています。,Lesson 23
808,この映画はとても感動的でした。,Lesson 23
809,友達と一緒に写真を撮りました。,Lesson 23
810,漢字をもっと覚えれば、日本語が上手になります。,Lesson 24
811,このレストランは予約しなくても入れます。,Lesson 24
812,最近、運動不足なのでジムに通い始めました。,Lesson 24
813,この店のラーメンはとてもおいしいです。,Lesson 13
814,昨日、先生に会いました。,Lesson 13
815,今度の旅行は北海道に行くことになりました。,Lesson 13
816,この映画は面白いそうです。,Lesson 14
817,先生に質問したら、すぐに答えてくれました。,Lesson 14
818,もっと運動したほうがいいですよ。,Lesson 14
819,日本語を話せるようになりたいです。,Lesson 15
820,この本を読むのに時間がかかります。,Lesson 15
821,彼は毎日ジョギングをすることにしています。,Lesson 15
822,この公園は朝早くから人が多いです。,Lesson 16
823,ここではタバコを吸ってはいけません。,Lesson 16
824,明日は早く起きなければなりません。,Lesson 16
825,昨日、母が私にお弁当を作ってくれました。,Lesson 17
826,彼女が私を駅まで送ってくれました。,Lesson 17
827,先生に漢字を教えてもらいました。,Lesson 17
828,体に気をつけるように言われました。,Lesson 18
829,彼は仕事をしながら勉強しています。,Lesson 18
830,夜遅くまでゲームをしてしまいました。,Lesson 18
831,京都にはお寺がたくさんあります。,Lesson 19
832,この旅館はとても静かで落ち着きます。,Lesson 19
833,私は写真を撮るのが好きです。,Lesson 19
834,試験が終わったら、遊びに行きたいです。,Lesson 20
835,この問題は簡単そうですね。,Lesson 20
836,友達と旅行の計画を立てました。,Lesson 20
837,上司に新しい仕事を頼まれました。,Lesson 21
838,部屋をきれいにしておいてください。,Lesson 21
839,友達が誕生日にプレゼントをくれました。,Lesson 21
840,この店の料理は安いのに、とてもおいしいです。,Lesson 22
841,天気予報によると、明日は雨が降るそうです。,Lesson 22
842,彼は仕事が忙しくて、なかなか休めません。,Lesson 22
843,試験に合格するために、毎日勉強しています。,Lesson 23
844,この映画はとても感動的でした。,Lesson 23
845,友達と一緒に写真を撮りました。,Lesson 23
846,漢字をもっと覚えれば、日本語が上手になります。,Lesson 24
847,このレストランは予約しなくても入れます。,Lesson 24
848,最近、運動不足なのでジムに通い始めました。,Lesson 24
849,この店のラーメンはとてもおいしいです。,Lesson 13
850,昨日、先生に会いました。,Lesson 13
851,今度の旅行は北海道に行くことになりました。,Lesson 13
852,この映画は面白いそうです。,Lesson 14
853,先生に質問したら、すぐに答えてくれました。,Lesson 14
854,もっと運動したほうがいいですよ。,Lesson 14
855,日本語を話せるようになりたいです。,Lesson 15
856,この本を読むのに時間がかかります。,Lesson 15
857,彼は毎日ジョギングをすることにしています。,Lesson 15
858,この公園は朝早くから人が多いです。,Lesson 16
859,ここではタバコを吸ってはいけません。,Lesson 16
860,明日は早く起きなければなりません。,Lesson 16
861,昨日、母が私にお弁当を作ってくれました。,Lesson 17
862,彼女が私を駅まで送ってくれました。,Lesson 17
863,先生に漢字を教えてもらいました。,Lesson 17
864,体に気をつけるように言われました。,Lesson 18
865,彼は仕事をしながら勉強しています。,Lesson 18
866,夜遅くまでゲームをしてしまいました。,Lesson 18
867,京都にはお寺がたくさんあります。,Lesson 19
868,この旅館はとても静かで落ち着きます。,Lesson 19
869,私は写真を撮るのが好きです。,Lesson 19
870,試験が終わったら、遊びに行きたいです。,Lesson 20
871,この問題は簡単そうですね。,Lesson 20
872,友達と旅行の計画を立てました。,Lesson 20
873,上司に新しい仕事を頼まれました。,Lesson 21
874,部屋をきれいにしておいてください。,Lesson 21
875,友達が誕生日にプレゼントをくれました。,Lesson 21
876,この店の料理は安いのに、とてもおいしいです。,Lesson 22
877,天気予報によると、明日は雨が降るそうです。,Lesson 22
878,彼は仕事が忙しくて、なかなか休めません。,Lesson 22
879,試験に合格するために、毎日勉強しています。,Lesson 23
880,この映画はとても感動的でした。,Lesson 23
881,友達と一緒に写真を撮りました。,Lesson 23
882,漢字をもっと覚えれば、日本語が上手になります。,Lesson 24
883,このレストランは予約しなくても入れます。,Lesson 24
884,最近、運動不足なのでジムに通い始めました。,Lesson 24
885,この店のラーメンはとてもおいしいです。,Lesson 13
886,昨日、先生に会いました。,Lesson 13
887,今度の旅行は北海道に行くことになりました。,Lesson 13
888,この映画は面白いそうです。,Lesson 14
889,先生に質問したら、すぐに答えてくれました。,Lesson 14
890,もっと運動したほうがいいですよ。,Lesson 14
891,日本語を話せるようになりたいです。,Lesson 15
892,この本を読むのに時間がかかります。,Lesson 15
893,彼は毎日ジョギングをすることにしています。,Lesson 15
894,この公園は朝早くから人が多いです。,Lesson 16
895,ここではタバコを吸ってはいけません。,Lesson 16
896,明日は早く起きなければなりません。,Lesson 16
897,昨日、母が私にお弁当を作ってくれました。,Lesson 17
898,彼女が私を駅まで送ってくれました。,Lesson 17
899,先生に漢字を教えてもらいました。,Lesson 17
900,体に気をつけるように言われました。,Lesson 18
901,彼は仕事をしながら勉強しています。,Lesson 18
902,夜遅くまでゲームをしてしまいました。,Lesson 18
903,京都にはお寺がたくさんあります。,Lesson 19
904,この旅館はとても静かで落ち着きます。,Lesson 19
905,私は写真を撮るのが好きです。,Lesson 19
906,試験が終わったら、遊びに行きたいです。,Lesson 20
907,この問題は簡単そうですね。,Lesson 20
908,友達と旅行の計画を立てました。,Lesson 20
909,上司に新しい仕事を頼まれました。,Lesson 21
910,部屋をきれいにしておいてください。,Lesson 21
911,友達が誕生日にプレゼントをくれました。,Lesson 21
912,この店の料理は安いのに、とてもおいしいです。,Lesson 22
913,天気予報によると、明日は雨が降るそうです。,Lesson 22
914,彼は仕事が忙しくて、なかなか休めません。,Lesson 22
915,試験に合格するために、毎日勉強しています。,Lesson 23
916,この映画はとても感動的でした。,Lesson 23
917,友達と一緒に写真を撮りました。,Lesson 23
918,漢字をもっと覚えれば、日本語が上手になります。,Lesson 24
919,このレストランは予約しなくても入れます。,Lesson 24
920,最近、運動不足なのでジムに通い始めました。,Lesson 24
921,この店のラーメンはとてもおいしいです。,Lesson 13
922,昨日、先生に会いました。,Lesson 13
923,今度の旅行は北海道に行くことになりました。,Lesson 13
924,この映画は面白いそうです。,Lesson 14
925,先生に質問したら、すぐに答えてくれました。,Lesson 14
926,もっと運動したほうがいいですよ。,Lesson 14
927,日本語を話せるようになりたいです。,Lesson 15
928,この本を読むのに時間がかかります。,Lesson 15
929,彼は毎日ジョギングをすることにしています。,Lesson 15
930,この公園は朝早くから人が多いです。,Lesson 16
931,ここではタバコを吸ってはいけません。,Lesson 16
932,明日は早く起きなければなりません。,Lesson 16
933,昨日、母が私にお弁当を作ってくれました。,Lesson 17
934,彼女が私を駅まで送ってくれました。,Lesson 17
935,先生に漢字を教えてもらいました。,Lesson 17
936,体に気をつけるように言われました。,Lesson 18
937,彼は仕事をしながら勉強しています。,Lesson 18
938,夜遅くまでゲームをしてしまいました。,Lesson 18
939,京都にはお寺がたくさんあります。,Lesson 19
940,この旅館はとても静かで落ち着きます。,Lesson 19
941,私は写真を撮るのが好きです。,Lesson 19
942,試験が終わったら、遊びに行きたいです。,Lesson 20
943,この問題は簡単そうですね。,Lesson 20
944,友達と旅行の計画を立てました。,Lesson 20
945,上司に新しい仕事を頼まれました。,Lesson 21
946,部屋をきれいにしておいてください。,Lesson 21
947,友達が誕生日にプレゼントをくれました。,Lesson 21
948,この店の料理は安いのに、とてもおいしいです。,Lesson 22
949,天気予報によると、明日は雨が降るそうです。,Lesson 22
950,彼は仕事が忙しくて、なかなか休めません。,Lesson 22
951,試験に合格するために、毎日勉強しています。,Lesson 23
952,この映画はとても感動的でした。,Lesson 23
953,友達と一緒に写真を撮りました。,Lesson 23
954,漢字をもっと覚えれば、日本語が上手になります。,Lesson 24
955,このレストランは予約しなくても入れます。,Lesson 24
956,最近、運動不足なのでジムに通い始めました。,Lesson 24
957,この店のラーメンはとてもおいしいです。,Lesson 13
958,昨日、先生に会いました。,Lesson 13
959,今度の旅行は北海道に行くことになりました。,Lesson 13
960,この映画は面白いそうです。,Lesson 14
961,先生に質問したら、すぐに答えてくれました。,Lesson 14
962,もっと運動したほうがいいですよ。,Lesson 14
963,日本語を話せるようになりたいです。,Lesson 15
964,この本を読むのに時間がかかります。,Lesson 15
965,彼は毎日ジョギングをすることにしています。,Lesson 15
966,この公園は朝早くから人が多いです。,Lesson 16
967,ここではタバコを吸ってはいけません。,Lesson 16
968,明日は早く起きなければなりません。,Lesson 16
969,昨日、母が私にお弁当を作ってくれました。,Lesson 17
970,彼女が私を駅まで送ってくれました。,Lesson 17
971,先生に漢字を教えてもらいました。,Lesson 17
972,体に気をつけるように言われました。,Lesson 18
973,彼は仕事をしながら勉強しています。,Lesson 18
974,夜遅くまでゲームをしてしまいました。,Lesson 18
975,京都にはお寺がたくさんあります。,Lesson 19
976,この旅館はとても静かで落ち着きます。,Lesson 19
977,私は写真を撮るのが好きです。,Lesson 19
978,試験が終わったら、遊びに行きたいです。,Lesson 20
979,この問題は簡単そうですね。,Lesson 20
980,友達と旅行の計画を立てました。,Lesson 20
981,上司に新しい仕事を頼まれました。,Lesson 21
982,部屋をきれいにしておいてください。,Lesson 21
983,友達が誕生日にプレゼントをくれました。,Lesson 21
984,この店の料理は安いのに、とてもおいしいです。,Lesson 22
985,天気予報によると、明日は雨が降るそうです。,Lesson 22
986,彼は仕事が忙しくて、なかなか休めません。,Lesson 22
987,試験に合格するために、毎日勉強しています。,Lesson 23
988,この映画はとても感動的でした。,Lesson 23
989,友達と一緒に写真を撮りました。,Lesson 23
990,漢字をもっと覚えれば、日本語が上手になります。,Lesson 24
991,このレストランは予約しなくても入れます。,Lesson 24
992,最近、運動不足なのでジムに通い始めました。,Lesson 24
993,この店のラーメンはとてもおいしいです。,Lesson 13
994,昨日、先生に会いました。,Lesson 13
995,今度の旅行は北海道に行くことになりました。,Lesson 13
996,この映画は面白いそうです。,Lesson 14
997,先生に質問したら、すぐに答えてくれました。,Lesson 14
998,もっと運動したほうがいいですよ。,Lesson 14
999,日本語を話せるようになりたいです。,Lesson 15
1000,この本を読むのに時間がかかります。,Lesson 15
